id	feature	clip_count	global_fraction	clip_fraction	entropy_contribution
SLBP:K	protein_coding:CDS_STOP	51	0.01620581199202248	0.11534726372136912	0.32659430788894017
LIN28B:K	protein_coding:UTR3	6746	0.11666064547850885	0.2696242680063349	0.3258766242539729
DDX21:K	Mt_RNA	14	4.370804397187695e-4	0.047777044412649225	0.3235592826051111
PUS1:K	snRNA	1	2.7304143098551254e-4	0.044102206006110534	0.32351557481897075
WRN:K	misc_RNA:EXON_SMALL	3	1.120005242395475e-4	0.03824139864966223	0.32181995474296826
SSB:H	primary_miRNA:PRIMIRNA	2	1.4455134581585957e-4	0.039633037038190704	0.32098708207492255
RPS11:K	snoRNA	6	5.373027061510988e-4	0.04912434654056299	0.32002346871347753
NSUN2:K	snRNA	10	2.7304143098551254e-4	0.043086580449788255	0.31461712954055615
RBFOX2:H	protein_coding:INTRON	11796	0.2844241534805501	0.45758169604643784	0.3138943438347764
EIF3D:H	protein_coding:CDS	2587	0.2742451689334102	0.4454189730598506	0.3116582327476039
DGCR8:K	lncRNA:EXON_LNCRNA	236	0.009571440594429399	0.0937992169575729	0.30885905001844194
SUPV3L1:K	LTR	1	1.2377878204676568e-4	0.03743179655695233	0.3084513462363489
ABCF1:K	Mt_RNA	7	4.370804397187695e-4	0.04572764421037799	0.30678786111763606
PRPF4:H	protein_coding:CDS	20331	0.2742451689334102	0.4430376903084459	0.30656579168370107
HNRNPK:K	protein_coding:INTRON	5916	0.2844241534805501	0.4520169679031465	0.3020978313886804
TAF15:K	lncRNA:INTRON	706	0.032449956859453906	0.13971873881864852	0.2942807856711222
LARP7:H	lncRNA:EXON_LNCRNA	12	0.009571440594429399	0.08992144849137498	0.2906132887924603
KHSRP:K	protein_coding:INTRON	54676	0.2844241534805501	0.4444480523824313	0.28621157685200543
SUPV3L1:H	protein_coding:EXON_MRNA	81	0.02631391284217713	0.1263617283704158	0.2860402274948764
GTF2F1:H	protein_coding:SS5_PROX	1044	0.030494766063455685	0.13372604671344027	0.28519044465799553
PUS1:K	lncRNA:EXON_LNCRNA	2	0.009571440594429399	0.08820441201222107	0.2826107144037109
HLTF:K	Misc_LINE	2	5.567903690684961e-6	0.023411822616432886	0.28182719826711344
BUD13:K	protein_coding:SS3_ADJ	20168	0.042842234947975434	0.15297214006541635	0.2808818262930563
WDR3:K	lncRNA:SS5_PROX	1	0.0011264297466539576	0.05075197545274409	0.278812815222264
U2AF1:K	protein_coding:EXON_MRNA	521	0.02631391284217713	0.12401788878054062	0.2773846777576068
NIP7:H	Mt_RNA	38	4.370804397187695e-4	0.04198548892316487	0.2765100550499109
WDR43:H	snoRNA	37	5.373027061510988e-4	0.043528641279767695	0.2759753323754812
FASTKD2:K	protein_coding:SS5_PROX	64	0.030494766063455685	0.13060657270037748	0.27409016302376177
DHX30:H	protein_coding:UTR3	147	0.11666064547850885	0.24955832881614665	0.27378023356604164
NSUN2:K	lncRNA:EXON_LNCRNA	20	0.009571440594429399	0.08617316089957651	0.27320602779284053
EFTUD2:K	protein_coding:EXON_MRNA	2490	0.02631391284217713	0.12251524044559478	0.2718691019470358
GEMIN5:K	snRNA	42	2.7304143098551254e-4	0.03800857413725139	0.27066138307981746
XRCC6:H	lncRNA:EXON_LNCRNA	16	0.009571440594429399	0.08550863070705478	0.27014417264510493
LARP7:K	primary_miRNA:PRIMIRNA	5	1.4455134581585957e-4	0.034150071445480795	0.26924472105566155
HNRNPA1:H	lncRNA:EXON_LNCRNA	82	0.009571440594429399	0.08523454821350725	0.26888349116602106
ZC3H8:K	snRNA	6	2.7304143098551254e-4	0.03770855106674682	0.2680937714779764
NCBP2:H	protein_coding:CDS_START	135	0.013322066180531568	0.09447059399514783	0.2669783836564079
RBM22:K	protein_coding:EXON_MRNA	649	0.02631391284217713	0.12108147770038684	0.26663115986400376
LARP7:H	snRNA	5	2.7304143098551254e-4	0.037467270204739576	0.2660313756335975
SSB:K	Mt_RNA	13	4.370804397187695e-4	0.04061752646440937	0.26555981527142675
BUD13:K	protein_coding:CDS	55768	0.2742451689334102	0.42299436271162927	0.2644443290156003
AARS:K	Other_RE	1	8.052045337298252e-5	0.0306047026467581	0.26228788215410237
LSM11:K	protein_coding:UTR3	709	0.11666064547850885	0.2430575468629808	0.25739307329790956
RPS11:K	protein_coding:CDS_STOP	12	0.01620581199202248	0.09824869308112598	0.25543942080444726
SDAD1:K	primary_miRNA:PRIMIRNA	1	1.4455134581585957e-4	0.032658657251388404	0.25538219621532277
KHSRP:K	protein_coding:SS3_PROX	12606	0.01884157193913596	0.10247114178676071	0.25036020222761735
DDX42:K	lncRNA:EXON_LNCRNA	9	0.009571440594429399	0.08101121591562449	0.2496209674834696
EFTUD2:H	protein_coding:EXON_MRNA	1484	0.02631391284217713	0.11618253874794508	0.2489205738668615
AGGF1:K	lncRNA:INTRON	3069	0.032449956859453906	0.12664024796042622	0.24877812104113028
WDR43:K	Other_RE	3	8.052045337298252e-5	0.029097595377705496	0.2472518387964835
AARS:K	LTR	1	1.2377878204676568e-4	0.0306047026467581	0.2433026579059309
SDAD1:K	tRNA	1	1.9680398045151845e-4	0.032658657251388404	0.24084330142020552
GEMIN5:K	protein_coding:CDS_START	97	0.013322066180531568	0.08778170693603297	0.23877523786127788
DDX51:K	protein_coding:SS5_PROX	9	0.030494766063455685	0.1193302862277076	0.23488098782324626
HNRNPUL1:K	lncRNA:INTRON	563	0.032449956859453906	0.12217864035225641	0.23369152835340037
FASTKD2:H	protein_coding:CDS	2554	0.2742451689334102	0.4068171629578647	0.2314441173260283
TROVE2:K	unprocessed_pseudogene:SS3_PROX	8	8.587420692171805e-5	0.027669156578354313	0.230534932484849
RPS3:K	protein_coding:CDS_STOP	518	0.01620581199202248	0.09184366193516488	0.22985427241436113
DDX55:K	protein_coding:CDS_STOP	197	0.01620581199202248	0.09179568538377812	0.22966500554186145
LARP7:H	retained_intron:EXON_MRNA	8	0.004386223207408053	0.05994763232758333	0.22616153337078201
SF3A3:H	protein_coding:SSB_ADJ	876	0.005745220008219082	0.06472106885537003	0.2261225601986989
SDAD1:K	snRNA	1	2.7304143098551254e-4	0.032658657251388404	0.22541664238985312
DDX52:H	protein_coding:INTRON	314	0.2844241534805501	0.4142404599560944	0.22469416920165297
UTP18:K	Other_RE	3	8.052045337298252e-5	0.026726930248262833	0.223830641050092
DROSHA:K	protein_coding:INTRON	962	0.2844241534805501	0.41358322077524373	0.2233902234767312
WDR43:K	primary_miRNA:PRIMIRNA	3	1.4455134581585957e-4	0.029097595377705496	0.22268896281845021
KHSRP:H	protein_coding:SS3_PROX	1803	0.01884157193913596	0.09519532376153507	0.22246874651087248
DDX51:K	Other_RE	2	8.052045337298252e-5	0.026517841383935023	0.2217791112550947
SBDS:K	protein_coding:UTR5	1	0.021864729493035945	0.10056062468420163	0.2213729637246914
GTF2F1:K	protein_coding:SS5_PROX	1017	0.030494766063455685	0.1153321664523421	0.22134104053836118
DDX52:H	protein_coding:UTR3	173	0.11666064547850885	0.22822802411593734	0.22096078494130425
SF3B4:H	protein_coding:EXON_MRNA	3166	0.02631391284217713	0.10780807272767345	0.21934280269349046
NPM1:K	lncRNA:PRIMIRNA	1	5.096773378396234e-5	0.024585961833793444	0.21916012119527262
CPSF6:K	protein_coding:UTR3	672	0.11666064547850885	0.22641453035496098	0.21659914025212934
XRN2:K	protein_coding:SSB_ADJ	29	0.005745220008219082	0.06276762078505413	0.21652233595488915
PPIL4:K	protein_coding:INTRON	4327	0.2844241534805501	0.41002530780041824	0.21635763369748442
LARP4:K	protein_coding:UTR5	3	0.021864729493035945	0.09911716653024863	0.21612790021368328
NCBP2:H	lncRNA:EXON_LNCRNA	105	0.009571440594429399	0.07347712866289276	0.21605856104507137
SLBP:K	protein_coding:UTR3	100	0.11666064547850885	0.22617110533601786	0.2160152688384487
TBRG4:K	tRNA	15	1.9680398045151845e-4	0.02981818212778511	0.21598171345981465
SAFB:K	protein_coding:INTRON	3751	0.2844241534805501	0.40927405903402064	0.21487839365915257
AATF:K	protein_coding:INTRON	595	0.2844241534805501	0.40921097677694585	0.21475427256255286
RPS11:K	protein_coding:CDS_START	10	0.013322066180531568	0.08187391090093832	0.21447574721992885
GNL3:K	snoRNA	1	5.373027061510988e-4	0.03540706120052221	0.21393506481556118
RPS3:K	protein_coding:CDS_START	460	0.013322066180531568	0.08156000866829313	0.21320145739284185
TROVE2:H	snoRNA	5	5.373027061510988e-4	0.03515335534121018	0.21203742817921617
SDAD1:K	protein_coding:UTR5	3	0.021864729493035945	0.0979759717541652	0.21200260991029016
WDR43:K	tRNA	3	1.9680398045151845e-4	0.029097595377705496	0.20973537214474403
GPKOW:K	protein_coding:EXON_MRNA	326	0.02631391284217713	0.10492409105960546	0.20937059589536955
MATR3:K	lncRNA:INTRON	6739	0.032449956859453906	0.11456596640199015	0.2084974643219021
DDX52:K	lncRNA:INTRON	103	0.032449956859453906	0.11456542709478502	0.20849570478807716
GNL3:K	lncRNA:EXON_LNCRNA	2	0.009571440594429399	0.07081412240104441	0.20445659621382462
RBM5:H	snRNA	10	2.7304143098551254e-4	0.030024879773003055	0.20359555046907685
LARP4:H	protein_coding:CDS_STOP	1726	0.01620581199202248	0.0840270471011305	0.19950898713230963
DDX51:K	primary_miRNA:PRIMIRNA	2	1.4455134581585957e-4	0.026517841383935023	0.1993939470975843
PTBP1:K	lncRNA:INTRON	2793	0.032449956859453906	0.11168870885169714	0.19916273365181636
XRN2:K	protein_coding:SS5_ADJ	59	0.043398597016760035	0.12769964228683425	0.1988327071053796
SSB:K	7SK	8	1.0129301714207641e-4	0.024995400901175	0.19863805438878215
DGCR8:H	lncRNA:EXON_LNCRNA	177	0.009571440594429399	0.06903253269933592	0.19677505509032814
BCCIP:H	Antisense_L1	39	1.0643262054886253e-4	0.024967728808892246	0.19659540706748405
ZC3H8:K	misc_RNA:EXON_SMALL	4	1.120005242395475e-4	0.025139034044497882	0.1963428928214868
KHSRP:H	protein_coding:SS5_PROX	2037	0.030494766063455685	0.10755012451594395	0.1955665266518693
SRSF9:H	lncRNA:EXON_LNCRNA	28	0.009571440594429399	0.06844662407388771	0.19426325093235483
CPEB4:K	protein_coding:SS3_PROX	10	0.01884157193913596	0.08742563394668629	0.19357233255900566
DDX51:K	tRNA	2	1.9680398045151845e-4	0.026517841383935023	0.1875888044945996
FASTKD2:K	protein_coding:INTRON	193	0.2844241534805501	0.39386044579957585	0.1849728379764645
RBM22:H	protein_coding:EXON_MRNA	467	0.02631391284217713	0.09769860049007069	0.1848957840563168
DGCR8:H	protein_coding:SS5_PROX	267	0.030494766063455685	0.10413382051255757	0.18450483933349734
KHDRBS1:K	protein_coding:INTRON	3147	0.2844241534805501	0.3933743072006695	0.18404361084291612
KHSRP:H	protein_coding:INTRON	7449	0.2844241534805501	0.39329449068201594	0.18389112877376665
RPS3:H	protein_coding:CDS_START	1037	0.013322066180531568	0.07395512967324831	0.1828786382128206
GNL3:K	unprocessed_pseudogene:EXON_PSEUDO	1	0.0010112169702851687	0.03540706120052221	0.18163371377720286
RBFOX2:K	protein_coding:INTRON	4313	0.2844241534805501	0.39201952846949767	0.1814586027746627
GRSF1:H	protein_coding:UTR5	386	0.021864729493035945	0.08916596985491151	0.1808185745666059
SLBP:K	snRNA	12	2.7304143098551254e-4	0.027140532640322144	0.18008246438950692
DGCR8:H	protein_coding:PRIMIRNA	69	2.7496878226305734e-4	0.026910987323469932	0.17795653767891448
DROSHA:K	lncRNA:EXON_LNCRNA	150	0.009571440594429399	0.06448802818740806	0.17748545839477403
GNL3:K	protein_coding:INTRON	11	0.2844241534805501	0.38947767320574433	0.17662681750561163
UTP18:H	lncRNA:PRIMIRNA	1	5.096773378396234e-5	0.02030107326617263	0.17535571900815955
WRN:K	lncRNA:EXON_LNCRNA	5	0.009571440594429399	0.06373566441610372	0.17433571023800654
LARP7:H	rRNA	2	4.925453264836697e-6	0.014986908081895832	0.17341589122953924
SF3B4:K	protein_coding:SSB_ADJ	2292	0.005745220008219082	0.053741000423954584	0.17334638693812188
DHX30:H	protein_coding:UTR5	51	0.021864729493035945	0.08658146101784679	0.17190339085171916
HLTF:K	primary_miRNA:PRIMIRNA	2	1.4455134581585957e-4	0.023411822616432886	0.171831339034494
RPS11:K	tRNA	3	1.9680398045151845e-4	0.024562173270281495	0.17103955339548424
XRN2:K	protein_coding:SS5_PROX	46	0.030494766063455685	0.09956243296939621	0.16995703933127077
SLBP:K	protein_coding:UTR5	38	0.021864729493035945	0.0859450200276868	0.16972496014884852
FKBP4:H	protein_coding:SS5_PROX	107	0.030494766063455685	0.09907021425351945	0.16840843913062312
WDR43:K	retained_intron:EXON_MRNA	5	0.004386223207408053	0.04849599229617583	0.168126604084376
METAP2:K	protein_coding:UTR3	2225	0.11666064547850885	0.20505009657630485	0.16684074611077712
NSUN2:K	7SK	5	1.0129301714207641e-4	0.021543290224894127	0.1665847858043683
EFTUD2:H	protein_coding:SS3_ADJ	1480	0.042842234947975434	0.11586937826614468	0.1663181751156332
TBRG4:K	Y_RNA	11	1.1842502849803014e-4	0.021866666893709082	0.16462572730459588
LARP7:K	Other_RE	3	8.052045337298252e-5	0.020490042867288477	0.16374314488078248
GPKOW:K	protein_coding:SS5_ADJ	358	0.043398597016760035	0.11522338834152991	0.16231671722736543
CDC40:H	protein_coding:INTRON	1574	0.2844241534805501	0.3818529986626054	0.16227735507353708
SMNDC1:K	snoRNA	151	5.373027061510988e-4	0.028192654310969727	0.16107705007123102
HNRNPUL1:H	lncRNA:EXON_LNCRNA	70	0.009571440594429399	0.06049984070925851	0.16093703943644122
QKI:K	lncRNA:INTRON	534	0.032449956859453906	0.09929330196610706	0.16020774105254904
SSB:K	retained_intron:EXON_MRNA	15	0.004386223207408053	0.04686637668970312	0.1601659420180408
CPSF6:K	protein_coding:CDS	1098	0.2742451689334102	0.36994517013355227	0.15975906710338353
ABCF1:K	scaRNA:EXON_SMALL	3	7.366764883060103e-5	0.019597561804447713	0.15786673361652842
EIF3D:H	protein_coding:UTR5	477	0.021864729493035945	0.08212788950504397	0.15680404662017286
WDR43:K	scaRNA:EXON_SMALL	2	7.366764883060103e-5	0.019398396918470333	0.1559765061935815
NIPBL:K	snRNA	12	2.7304143098551254e-4	0.02409415411928331	0.1557306246552219
ABCF1:K	Other_RE	3	8.052045337298252e-5	0.019597561804447713	0.15535189419505036
RPS3:H	protein_coding:UTR5	1139	0.021864729493035945	0.081229404723076	0.1537994764580179
RBFOX2:H	protein_coding:SS5_PROX	2423	0.030494766063455685	0.09399122155989478	0.15263839510162625
DDX21:K	Y_RNA	6	1.1842502849803014e-4	0.020475876176849667	0.15221371898054725
WDR43:K	lncRNA:EXON_LNCRNA	6	0.009571440594429399	0.05819519075541099	0.1515456276677435
CPEB4:K	protein_coding:EXON_MRNA	10	0.02631391284217713	0.08742563394668629	0.15144135494872285
SSB:H	7SK	1	1.0129301714207641e-4	0.019816518519095352	0.15084383420855121
SF3B4:K	protein_coding:EXON_MRNA	3693	0.02631391284217713	0.08659053864121477	0.14879576199818867
DGCR8:H	primary_miRNA:PRIMIRNA	53	1.4455134581585957e-4	0.020670758378897192	0.147999849135415
SSB:H	Y_RNA	1	1.1842502849803014e-4	0.019816518519095352	0.14637641220669345
PRPF8:K	protein_coding:EXON_MRNA	8623	0.02631391284217713	0.08572166908806082	0.14605550717262564
ILF3:K	lncRNA:INTRON	2372	0.032449956859453906	0.09459241955329176	0.14600415757549676
UTP18:H	primary_miRNA:PRIMIRNA	1	1.4455134581585957e-4	0.02030107326617263	0.1448244085441401
EIF3H:H	transcribed_unprocessed_pseudogene:EXON_PSEUDO	170	7.987800294713425e-4	0.027974258344138102	0.14351235988488037
HNRNPU:K	lncRNA:INTRON	2519	0.032449956859453906	0.09371277911904903	0.14338329163288563
HNRNPUL1:K	processed_transcript:INTRON	266	0.010339383003460025	0.057725609828952404	0.14322078307977198
TIAL1:H	protein_coding:EXON_MRNA	497	0.02631391284217713	0.08476877440494941	0.14306486559356996
DDX51:K	protein_coding:INTRON	28	0.2844241534805501	0.3712497793750903	0.14268843594368283
DROSHA:H	protein_coding:SS5_PROX	452	0.030494766063455685	0.09052664312175675	0.1421069871081361
ZC3H8:K	protein_coding:INTRON	59	0.2844241534805501	0.3708007521563438	0.14186843662529414
TIA1:K	protein_coding:SS5_PROX	3833	0.030494766063455685	0.0901330911955934	0.14092265738921497
RBM15:H	protein_coding:CDS	3577	0.2742451689334102	0.3597143532030012	0.14078698919209234
RBM15:H	protein_coding:UTR5	764	0.021864729493035945	0.07683023926393429	0.13929850561507687
HLTF:H	protein_coding:INTRON	22129	0.2844241534805501	0.3674875751200366	0.13584232897217455
TIA1:K	protein_coding:UTR3	8107	0.11666064547850885	0.19063630845882487	0.13506676980455387
FAM120A:H	protein_coding:SS5_PROX	2365	0.030494766063455685	0.08793781437159805	0.1343621236189203
HNRNPK:K	lncRNA:INTRON	1183	0.032449956859453906	0.09038811241200512	0.1335860814470353
PRPF8:K	protein_coding:SSB_PROX	5229	0.008916783610490015	0.05198174738043257	0.13221088671238276
DDX59:H	protein_coding:SS5_PROX	654	0.030494766063455685	0.08713024337861212	0.13196850560587323
EXOSC5:K	lncRNA:INTRON	7406	0.032449956859453906	0.08977730991487201	0.1318051487466772
SERBP1:K	primary_miRNA:PRIMIRNA	4	1.4455134581585957e-4	0.018770792846418943	0.1317853017388299
SSB:K	primary_miRNA:PRIMIRNA	6	1.4455134581585957e-4	0.01874655067588125	0.13158015172172738
SAFB:H	lncRNA:EXON_LNCRNA	126	0.009571440594429399	0.053074572015328315	0.13115856420216318
RPS3:K	protein_coding:UTR5	419	0.021864729493035945	0.07429052963481483	0.13109104876078975
NOLC1:K	lncRNA:INTRON	1559	0.032449956859453906	0.08942295319200737	0.13077468705390766
EIF3H:H	processed_transcript:EXON_LNCRNA	274	0.00606837257242076	0.045087922272316706	0.13045556647837603
DGCR8:K	protein_coding:PRIMIRNA	52	2.7496878226305734e-4	0.02066762407539742	0.12879982516779104
RPS3:H	protein_coding:CDS_STOP	903	0.01620581199202248	0.06439872911759231	0.12818701681792427
MATR3:H	lncRNA:INTRON	3506	0.032449956859453906	0.08850402666220751	0.12811192701768
U2AF2:K	protein_coding:EXON_MRNA	2041	0.02631391284217713	0.07981072961823522	0.12775757786604153
DDX21:K	snRNA	6	2.7304143098551254e-4	0.020475876176849667	0.1275373015451947
DDX21:K	7SK	5	1.0129301714207641e-4	0.017063230147374722	0.12620327182088975
UTP18:H	snRNA	1	2.7304143098551254e-4	0.02030107326617263	0.1261974056337116
DDX42:K	primary_miRNA:PRIMIRNA	2	1.4455134581585957e-4	0.01800249242569433	0.12530582301715829
HNRNPA1:H	protein_coding:EXON_MRNA	76	0.02631391284217713	0.07899787395398232	0.1252896829443953
NSUN2:K	misc_RNA:EXON_SMALL	4	1.120005242395475e-4	0.0172346321799153	0.12522099856417682
TIA1:H	protein_coding:EXON_MRNA	178	0.02631391284217713	0.0789001848071642	0.12499390065543944
RBFOX2:H	protein_coding:SSB_PROX	1289	0.008916783610490015	0.050001933384525125	0.12437423745849585
PRPF8:H	protein_coding:SS3_ADJ	8606	0.042842234947975434	0.10068912194548525	0.12412976909290724
NPM1:K	lncRNA:SS5_ADJ	1	7.561641512234076e-4	0.024585961833793444	0.1234950780841201
GTF2F1:K	lncRNA:INTRON	766	0.032449956859453906	0.08686768879301282	0.12340450741307796
NSUN2:K	LTR	4	1.2377878204676568e-4	0.0172346321799153	0.12273475558068436
DHX30:H	tRNA	11	1.9680398045151845e-4	0.01867443276855519	0.12265668496260601
UTP3:K	Y_RNA	10	1.1842502849803014e-4	0.017091507777325043	0.12260015145962955
SSB:H	snRNA	1	2.7304143098551254e-4	0.019816518519095352	0.12249461692383941
DDX42:K	protein_coding:INTRON	40	0.2844241534805501	0.3600498485138866	0.1224719191829139
CSTF2T:K	protein_coding:SS5_PROX	6450	0.030494766063455685	0.08368689187204151	0.12188493833232315
SSB:K	scaRNA:EXON_SMALL	5	7.366764883060103e-5	0.015622125563234375	0.12073315798448953
CDC40:H	protein_coding:EXON_MRNA	318	0.02631391284217713	0.07714692094962422	0.11971526396917642
SSB:K	lncRNA:EXON_LNCRNA	16	0.009571440594429399	0.04999080180235	0.11922079767821595
RBM15:H	protein_coding:UTR3	1821	0.11666064547850885	0.18312547866442974	0.11912579180525452
GRSF1:H	Mt_RNA	92	4.370804397187695e-4	0.021251992815160256	0.11908672131172161
SND1:K	protein_coding:CDS_STOP	629	0.01620581199202248	0.061491762239928104	0.11830288490999306
DDX21:K	primary_miRNA:PRIMIRNA	5	1.4455134581585957e-4	0.017063230147374722	0.11744902734714498
SERBP1:K	protein_coding:CDS_START	12	0.013322066180531568	0.05631237853925683	0.11710915027535451
ZC3H8:K	retained_intron:EXON_MRNA	6	0.004386223207408053	0.03770855106674682	0.11704133106640521
PABPC4:K	protein_coding:CDS_STOP	1707	0.01620581199202248	0.06091857913931907	0.11637708598731387
NPM1:K	lncRNA:EXON_LNCRNA	2	0.009571440594429399	0.04917192366758689	0.11609623010692181
AQR:H	protein_coding:EXON_MRNA	3632	0.02631391284217713	0.07585630317290334	0.11586619999399146
UTP18:K	tRNA	2	1.9680398045151845e-4	0.01781795349884189	0.11582433155307675
HNRNPK:H	protein_coding:SS5_PROX	1608	0.030494766063455685	0.08152917074336531	0.11566989356963184
IGF2BP2:K	protein_coding:CDS	9462	0.2742451689334102	0.3456816441948885	0.11544999210473973
